id	document	label
2635	맛있어요	1
2636	닭도리탕 양녕은 매콤하니 괜찮은데 매번갈때마다 닭에서 냄새가 납니다.닭이랑 양념도 서로 겉도네요.닭에 양념이 배어 있지 않아 더욱 닭 냄새가 나는거 같애요.안에 들어 있는 감자는 먹을만 합니다.	0
2637	"서비스도 주시고 감동닭안에 찹쌀도 있고 밥도 따로줘요"	1
2638	전체적으로 음식에 후추가 너무 많이 들어갑니다. 식도가 약하시거나 매운 걸 못 드시는 분들이라면 추천하지 않습니다. 음식에 들어가는 고기도 질긴 편입니다.	0
2639	"예촌에서 회식 하기 너무 좋아요~~밑반찬도 너무 맛있고 오리 로스도 너무 맛있어요ㅎㅎ"	1
2640	오리  맛나요. 김치도 깔끔해요.	1
2641	"예촌은 믿고 먹어요~ 너무 맛있어요ㅎㅎ"	1
2642	밥을  3공기  먹었어요ㅎㅎ	1
2643	👍 역시 감동의맛입니다	1
2644	닭계장 완전 맛있어요 최고!	1
2645	"몸보신 제대로 한 느낌이에요 진시황이 좋아할맛!"	1
2646	직접  우려낸 국물이라서 그런지  아주 진하고 맛있네요.	1
2647	너무 맛있게 먹었어요~~	1
2648	샐러드 맛있어요	1
2649	닭도리탕 맛이 그냥 그랫어요	0
2650	찐이야	1
2651	조용하니 좋아요 제육볶음 가격대비 양이 좀 적은게 흠.	0
2652	양많아요~~	1
2681	곰탕도 육회비빔밥도 맛있어요💙	1
2682	친절하고 서비스도 좋았습니다.	1
2683	맛 깔끔하니 맛있고 서비스 좋아요 고기 더 말했더니 특으로 바꾸시겠느냐고 그래서 좀 더 가져와주시고특으로 계산해 주셨습니다 그리고 공기밥 하나 시켰는데 그거는 계산에 넣지 않아주셨어요 계산할 때 밥풀묻은거 말씀해주셔가지고 좋았습니다 직접적으로 말고요ㅎㅎㅎ 정말 맛있고 친절~!!!	1
2684	"동네 뒷골목에 있는 곰탕집!수육도 맛있네요~ 포장도 깔끔합니다."	1
2685	탕의 화룡정점은 김치라고 생각함. 탕은 찐하고 맛잇으나 김치맛이 아쉬웠음	0
2702	후기처럼 양이 정말 적네요..ㅠ 맛은 나쁘지않아요	0
2738	"탕은 맛있었어요~육회는 냉동이라 가격치고는 아쉬워요~"	0
2755	국물이 뜨끈뜨끈하고 맛있었어요 ㅎㅎ 근데 가격이 조금 비싼것 같긴해요ㅠㅠ	0
2773	"육회 맛남 ㄷㅏ소 가격비쌈냉면은 절대 금지"	0
2774	깔끔하고 친절해요	1
2775	"육회비빔밥 맛있어요육회많이 넣어줘서 만원이 아깝지않아요 "	1
2776	"곰탕 맛도 좋고 시설도 깨끗해요사이드메뉴도 더 많았으면 좋을것같아요"	1
2782	예전보다 더 못해진거 같아요	0
2783	"곰탕 맛집물냉면 비추"	0
2802	"탕수육 맛있어요 근데 중국인 직원분들 서로 말소리가 너무 커서 깜짝놀래고 음식치우실때도 엄청 크게 소리내고 하셔서 먹기 불편했어요 2층 매니저님은 좋으신데 1층에 계신 분은 좀 안친절하세요 "	0
2803	점심 세트 팔보채+중새우 18000원짜리 먹었는데 전체적으로 양이 너무 적고 새우는 왕새우가 아닌 일식집 튀김용 새우에 밀가루 껍질도 눅눅하고 두껍게 나와서 실망했어요. 아마 또 안올것 같네요. 주차도 가게 앞에 자리 다 비어있었는데 2천원 내고 발렛해야 돼요	0
2804	"이번에 어향동고 먹어봤는데 역시 맛있네요게삼산슬도 굿!!"	1
2805	"직원분들이 친절하고 음식이나 부족한 것들을 빠르게 보고 챙겨주셔요육즙탕수육은 고기도 두툼해서 씹는 맛을 제대로 볼 수 있고 삼선짬뽕은 낙지 한마리가 통으로 들어가네용 둘이와서 짬뽕은 아예 센스있게 둘로 나눠주시더라구요~ 가족들이랑 모여서 식사하기도 좋을것 같아여 추천합니당"	1
2806	"음식 깔끔하고 맛있어요! 계산해 주시는 분이랑 자리안내해주시는 매니저님?으로 보이는 남자직원분 정말 너무 친절하신데 나머지 서빙하시는 분들 식사 끝나지도 않았는데 물어보지도 않고 접시 치우셔서 아직 먹는 거라고 말씀도 드리고 매장 자리가 반도 안찼는데 계속 쳐다보셔서 일행들이 눈치보인다고 부랴부랴 나왔어요...ㅎ 음식 먹으면서 중간까지는 괜찮았는데 중간부터는 불편해지더라구요...^^ 서비스 신경 좀 쓰셔..."	0
2807	탕수육 짬뽕 간짜장 잡채볶음밥 먹었는데 전체적으로 자극적이지 않으면서 깔끔ㅎㅏ고 맛있어요 ! 원래 불향 나는 짬뽕 싫어하는데 이건 맛있게 먹었네용 ㅎ 아주 약간 비싼듯 하지만 괜찮습니당	1
2808	"유린기~바삭함이 아쉬워요"	0
2810	"- 발렛해주시는데ㅠㅠ(2천원)  엄청 대충해주시고 이렇게 - 굳이 해야하나 싶을 정도로 대충해주셔요. 이럴거면ㅠㅠ - 진짜 다른 메뉴 보다 탕수육하나 보고 가는 겁니다 !!!  - 매니저님 같으신 남자 직원분 왕친절 !  - 메뉴 잘못 나와서 한참 더 기다리는데 사과 말씀 한번도 없었어요ㅠ 탕수육 먹으면서 마냥 기다렸어요…;; - 진짜 탕수육 때문에 가요"	0
2811	"점시메뉴 좋아요.특히 칠리새우요."	1
2812	"언제나 탕수육 맛집!!! 고기 정말 부드럽고 튀김옷 얇아서 느끼하지 않고 엄청 담백해요. 옛날볶음밥, 굴탕면, 삼선짬뽕도 정말 맛있었습니다. 사장님 정말 왕왕 친절하시고, 돌아다니시며 고객들 상황 빠르게 캐치해서 응대해주십니다!! 식사 아주 맛있고 유쾌하게 하고갑니다 (✿ >︡ . <︠ )"	1
2813	"가볼만한 중식당을 찾고있다면 추천입니다!볶음밥이 아주 맛있구요!진짜 친절하시고기본 반찬도 떨어지면 바로 채워주십니다!"	1
2814	음식 엄청 맛있고 총괄매니저님(?) 너무 친절하시고 좋으세요👍🏻👍🏻 그 분 덕분에 더 맛있는 식사 되었습니다 감사합니다🙏🏻	1
2815	자주 가는 곳^^ 맛있고 친절해요!!	1
2816	"송코스 먹었는데 정말 별로였어요 1충 매장 이용했는데 매장 사이즈에 비해 직원이 너무 많아 전체적으로 너무 부산스러웠고 코스메뉴 시켜먹었는데 그냥 기본 앞접시에 간단하게 음식 담아서 한번에 내주더라구요 그냥 손님 빨리 음식 먹이고 빨리 내보내려는것같아서 별로였어요. 그리고 식사메뉴 먹는 중간에 디저트라고 리치 하나 담은 접시 대충 던져주고 아무말없이 지나가는 직원보나 정말 어이없더라구요. 식사 후 계산..."	0
2817	발렛비 이천원이 좀 난해함  동네맛집 송쉐프  깔끔한곳.  자세한후기는 라벤더정블로그	0
2818	탕수육도맛있고 볶음밥도맛있음 친절하기도하고 다 좋은데 위생은 더 신경써야될듯ㅜㅜ..; 화장실 곰팡이며 물통 물때등ㅠㅠ아쉬움	0
2819	"흑흑 잡채밥 가격이 올랐네요 ㅠㅠㅠㅠㅠㅠㅠㅠ아쉬워라.. "	0
2820	맛있고 양도 많네요 	1
2821	맛있긴한데 이정도 맛있는 중국집은 많은것 같아요. 	0
2823	최곱니다 자스민티와 후식?으로 나오는 매실청까지 모두요	1
2824	잡채밥맛있어요..강추..	1
2825	지점마다 다른듯한데 석촌점은 맛있어요	1
2826	"탕수육도 맛있고 다른 메뉴들도 맛있어서  포장 주문도 하고 가서도 먹었던곳이었는데 부모님 모시고 룸예약하고 주문 한 첫번째 해물 누룽지탕 메뉴에 철 수세미가 나와서 직원 불렀더니 죄송 하다고 하는데 부모님한테 여기 맛집이고 깔끔 하다고 데러 왔는데 얼마나 난감 하던지 그 뒤에 나온 음식들에도 머라도 나올까봐 조심스럽게 먹다가 남기고 나왔네요. 서비스 1도 없고 철수세미 나온 해물누룽지탕만 빼고 나머지 메뉴..."	0
2827	전철역하고 가깝고 직원들 친절하시고 메뉴가 다 맛있어요	1
2828	좋아요	1
2829	정말 맛있어요ㅎㅎ	1
2830	짜장면은 싱거웠는데 해물짬뽕이 너무 맛있었어요	1
2831	송쉐프 맛있어요! 그런데 오늘 꿔바로우는 고기도 튀김옷도 너무 딱딱했어요.	0
2832	모임하기 좋아요~	1
2833	"배달해서 먹었을 때 맛있어서 시간내어 기대하고 방문했습니다만.. 음식 서빙하시는 분은 계속 음식에 손가락 넣어서 주고 볶음밥은 진밥으로 떡져있고 짜장면은 면이랑 소스가 따로 놀고.. 마지막 숟가락 내려놓고 막 한숨돌리며 차마시고있는데 비워진 접시 치워도 되냐고 하시더니..모든 접시를 수거하면서 상을 치우시더군요..식당안 자리는 반도 차지않은 상태였는데 뭐가 그리 급하신지요 기분만 바닥치고 입맛버리고 나왔..."	0
2834	"움..명성에 비해 저희는 별로였어요.짬뽕도 보통이고, 군만두는 맛이 없었어요.간짜장은 먹을만했습니다."	0
2835	맛있어요. ㅅ ㅅ	1
2836	"요리도 괜찮았어요다만 룸 뒤에서 계속 쿵쾅 소리가 나서 체할 뻔했어요..."	0
2837	고급중식당~ 다맛있음	1
2863	친절한듯한 직원들….그속에 미묘한 불친절	0
2864	"음식 맛있고 친절하세요.  그런데 홀에서 지배인으로 보이시는 중년의남성분 언제든 메뉴 주문 받을수 있게 볼펜을 들고 계시는데 습관적으로 딱딱딱 누르시는 소리가 식사중 내내 너무 거슬려서 별하나 뺐어요.  스스로 자각 못하고 계신듯 한데 저는 첨에 인원 체크하는 소린줄 알았네요"	0
2865	가격이 있는 중식집이지만 한번쯤은 먹어볼만한 맛이라고 생각합니다. 가격대비 엄청 친절하거나 높은 서비스라고 생각하진 않았지만, 맛으로만 치면 짬뽕 맛있게 먹고 왔습니다~:)	1
2866	조아요	1
2883	"볶음밥은   정말   별로네요^^딴거  드세요"	0
2884	룸 잡으면 코스 시켜야함	0
2885	간이 너무 짜용 ㅠ	0
2886	"주차는 바로앞에 하는데 발렛비..ㅠㅠ짜장만 괜찮은듯.."	0
2887	존맛탱구리 언제가도 맛있어요 카운터에 계시는 사장님이 인상이 참 좋으신거같아요 다음주에 가족모임예약했는데 그때도 코스먹어야겠어요	1
2888	볶음짜장 먹었는데 넘퍼졌어요. 면발도 너무 짧고	0
2889	맛있게 잘먹었어요	1
2890	음식이 아주 맛있어요	1
2891	"여기가 다른 매장중에 코스가 제일 맛있는거같아요 다른 지점보다 조금 간이 약하게 느껴지긴하지만 저한테는 너무 딱 좋은 맛이었어요ㅠ 오랜만에 중식먹고 기분좋게 식사하고나왔네요"	1
2900	"최악의 음식점 살면서 리뷰 처음 써봅니다 왠만하면 진짜 참고 넘어가는데 한자적어봅니다  우선 나온 탕수육은 질기고 질깁니다 뭐 탕수육을 다 잘하는건아니니깐 하고 첨엔 넘깁니다 간짜장면은 마치 삶아놓았다 주는건지  다 식은 면을 줍니다 뭐지 싶습니다 정말 최악인건 볶은밥입니다 마치 미리 볶아놓았다가  다 식은걸 그릇체로 넣고  전자렌지에 돌렸는지  위에는 식고 바닥만 뜨거운 밥이 나옵니다 식은 볶은밥을 데폈을..."	0
2932	"블로그 보고 전화로 브레이크.타임까지 확인하고갔는데들어서는 순간 QR 찍으라는 남자분의 손짓!고객님이라는 호칭 까지 바라지는 않았지 어이 어이!????이건 . . 머지 ? 들어가면서 미리 찍었는데. . .  일단 기분나쁨 짜장면은 맛은 있음 탕슉은 고기도 두툼하고 소스도 독특해서 괜찮았음  재방문의사는. . . ."	0
2934	좋아요	1
2935	맛있어요! 다만 배달이 늘어난 요즘이라 1층은 좀 번잡했어요.	0
2936	짬뽕 탕슉 맛있어요	1
2937	"직원분들 친절하세요음식도 맛있어요. 담번에 또 방문해서 다른음식도 먹어봐야겟어요"	1
2941	룸이 있고 내부가 잘 갖춰진건 좋으나 신사점보다 음식 퀄리티가 떨어지는것 같네요,, 전체적으로 너무 짰어요ㅠ 그리고 식사 중에 바닥에 바퀴벌레가 나와서 좀 당황스러웠어요...그나마 직원분들은 굉장히 친절하십니다.	0
2966	"오늘은 살짝 아쉬웠음송쉡 다음엔 잘부탁해요~이영자님 볶음밥은 가성비 별루"	0
2967	여기 면발이 쫄깃해서 맛있게 먹었어요	1
2968	맛있어요 발렛비 내야하는건 좀 ㅠㅠ	0
2970	"직원들이 불친절합니다. 요리부터 시키고 식사는 천천히 달라고 남자직원한테 말했는데 알겠다면서 요리랑 식사랑 같이 나왔네요. 급하게 내왔는지 짬뽕은 미지근...  후라이도 해놓은거 내주는지 후라이는 차구요. 진짜 대놓고 음식 맛없음. 싱겁다 짜다가 아니라 없는맛임! 식사나오고 얼마안되서 매실차  후식이라고 내놓음... 손님이 많아서 그렇다는거면 이해라도 하겠는데 보통 식사 나오고 다 먹어갈때쯤 후식주는거 아님..."	0
2971	"이영자씨가 방송에 나와서 송쉐프 볶음밥이 너무 맛있다고 해서 그 당시 찾아 갔습니다. 볶음밥 덕후라서 맛있다고 하면 전국 어디든 찾아갑니다.당시 볶음밥은 대량으로 미리 볶아 놓고 오더가 들어오면 덮혀서 내주는 맛이 확연 했습니다. 볶음밥은 오더가 들어오면 그 자리에서 웍에 직화구이 해서 먹는 맛으로 먹는 것인데...ㅠㅠ 방송 나왔다고 저런식으로 장사하면 안되는데... 하는 생각으로 이후 재방문 하지 않았습니다. 이..."	0
2972	볶음 짜장면 맛있어요!	1
2974	탕수육 고기가 크고 두툼하고 얇은 튀김이 맛있습니다. 볶음밥도 딱 맛있었는데 잡채는 제 취향이 아니라서 조금 아쉽네요 그거빼곤 매우 만족합니다~~	1
2975	좋아요	1
2976	맛있어요	1
2977	"요리는 맛있는데사람이 항상 많아서 조금 정신없을 수 있어요^^;"	0
2978	"탕수육, 삼선짬뽕, 유산슬밥을 먹었는데탕수육 살이 가득이고 튀김옷도 얇고 맛있어요, 짬뽕도 낙지 한마리 통으로 들어갔고 유산슬밥 까지 재료가 싱싱해서 너무 좋네요^^"	1
2992	쉐프 이름이 아깝네요~짜장면 짜고 짬뽕도 동네에서 흔히먹는맛	0
2993	가끔씩 조금 짤 때가 있는데 오늘이네....	0
2994	비싸도 맛잇어요	1
2995	육즙탕수육은 정말 최고!!!!어향동고도 매콤	1
2996	맛있고 좋아요~근데 좀 비싸요	1
2997	음식이 깔끔하고 맛있어요	1
3009	"간이 짜지않아 좋았는데 탕수육은 고기가 두껍고 튀김옷이 너무 얇아 호불호가 있을것 같아요. 처음 가보았는데 다른 손님들은 코스요리를 많이 드시더라고요. 다음엔 코스요리를 먹어봐야겠어요."	1
3010	오픈했을때 부터 꾸준히 가요. 특히나 탕수육이 최고입니다. 지배인님. 남자분이 정말 친절하고 센스있게 응대해주셔서 좋아요. 추천하고싶을 정도	1
3011	"유명한 식당이라고해서 방문했는데 주문받는 남자분 무뚝뚝하시고 음식 나오는 속도는 빠르나 전체적으로 너무짜요ㅠ 양은 많이 먹는편이 아니라 딱 맞았는데 넉넉히 드시는분은 적을수 있어요... 그리고 물병 입구좀 깨끗이 닦아주세요.. 플라스틱 쓰시면서 그렇게 관리하심 먹는사람 입장에서는 좀.... 계란후라이..그거 시간 오래걸리나요?? 미리 만들어 놓으신건지 다 식어빠진 걸 음식에 올려주시고...웨이팅이 많았던것도 아..."	0
